Year | Année,NPRI ID | ID INRP,Company Name | Raison Sociale,Facility Name | Nom de l'installation,City | Ville,CSD | SDR,CA or CMA | AR ou RMR,Economic Region | Région économique,Province | Province,Latitude | Latitude,Longitude | Longitude,Substance Name (English) | Nom de substance (Anglais),Substance Name (French) | Nom de substance (Français),Units | Unités,Stack Emissions | Émissions de cheminées,Direct Discharge | Évacuations directes,Footnotes | Notes de bas de page
2016,3657,Cameco,Blind River Refinery,Blind River,,,,ON,46.1814,-83.0177,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.005,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2016,1145,Cameco,Port Hope Conversion Facility,Port Hope,,,,ON,43.9437,-78.2954,Uranium,Uranium,kg,34.3,NRM | NRS,
2016,1145,Cameco,Port Hope Conversion Facility,Port Hope,,,,ON,43.9437,-78.2954,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.02,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2016,,Cameco,Cameco Fuel Manufacturing,Port Hope,,,,ON,43.9540,-78.2748,Uranium,Uranium,kg,0.73,NRM | NRS,
2016,,Cameco,Cameco Fuel Manufacturing,Port Hope,,,,ON,43.9540,-78.2748,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.023,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2016,,BWXT Nuclear Energy Canada,BWXT - Toronto,Toronto,,,,ON,43.6680,-79.4468,Uranium,Uranium,kg,0.0108,NRM | NRS,
2016,,BWXT Nuclear Energy Canada,BWXT - Toronto,Toronto,,,,ON,43.6680,-79.4468,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0007,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2016,,BWXT Nuclear Energy Canada,BWXT - Peterborough,Peterborough,,,,ON,44.2961,-78.3337,Uranium,Uranium,kg,0.000004,NRM | NRS,
2016,,BWXT Nuclear Energy Canada,BWXT - Peterborough,Peterborough,,,,ON,44.2961,-78.3337,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2016,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Tritium (HTO),Tritium (Eau tritiée),GBq,6.29E+03,NRM | NRS,
2016,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Elemental Tritium (HT),Tritium élémentaire,GBq,2.27E+04,NRM | NRS,
2016,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0046,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2016,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Cobalt-60,Cobalt-60,GBq,6.00E-03,NRM | NRS,
2016,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Iodine-125,Iode-125,GBq,2.10E-01,NRM | NRS,
2016,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Iodine-131,Iode-131,GBq,3.50E-01,NRM | NRS,
2016,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-133,Xénon-133,GBq,7.28E+03,NRM | NRS,
2016,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-135,Xénon-135,GBq,4.30E+03,NRM | NRS,
2016,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-135m,Xénon-135m,GBq,5.42E+03,NRM | NRS,
2016,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0021,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2015,3657,Cameco,Blind River Refinery,Blind River,,,,ON,46.1814,-83.0177,Uranium,Uranium,kg,1.3,2.6,
2015,3657,Cameco,Blind River Refinery,Blind River,,,,ON,46.1814,-83.0177,Radium-226,Radium-226,MBq,NRM | NRS,1.06,
2015,3657,Cameco,Blind River Refinery,Blind River,,,,ON,46.1814,-83.0177,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.005,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2015,1145,Cameco,Port Hope Conversion Facility,Port Hope,,,,ON,43.9437,-78.2954,Uranium,Uranium,kg,38.7,NRM | NRS,
2015,1145,Cameco,Port Hope Conversion Facility,Port Hope,,,,ON,43.9437,-78.2954,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.006,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2015,,Cameco,Cameco Fuel Manufacturing,Port Hope,,,,ON,43.9540,-78.2748,Uranium,Uranium,kg,0.46,NRM | NRS,
2015,,Cameco,Cameco Fuel Manufacturing,Port Hope,,,,ON,43.9540,-78.2748,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.025,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2015,,BWXT Nuclear Energy Canada,BWXT - Toronto,Toronto,,,,ON,43.6680,-79.4468,Uranium,Uranium,kg,0.0108,NRM | NRS,
2015,,BWXT Nuclear Energy Canada,BWXT - Toronto,Toronto,,,,ON,43.6680,-79.4468,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0101,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2015,,BWXT Nuclear Energy Canada,BWXT - Peterborough,Peterborough,,,,ON,44.2961,-78.3337,Uranium,Uranium,kg,0.000003,NRM | NRS,
2015,,BWXT Nuclear Energy Canada,BWXT - Peterborough,Peterborough,,,,ON,44.2961,-78.3337,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2015,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Tritium (HTO),Tritium (Eau tritiée),GBq,1.15E+04,NRM | NRS,
2015,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Elemental Tritium (HT),Tritium élémentaire,GBq,4.47E+04,NRM | NRS,
2015,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0068,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2015,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Cobalt-60,Cobalt-60,GBq,5.00E-03,NRM | NRS,
2015,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Iodine-125,Iode-125,GBq,1.20E-01,NRM | NRS,
2015,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Iodine-131,Iode-131,GBq,1.50E-01,NRM | NRS,
2015,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-133,Xénon-133,GBq,1.19E+04,NRM | NRS,
2015,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-135,Xénon-135,GBq,8.24E+03,NRM | NRS,
2015,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-135m,Xénon-135m,GBq,1.08E+04,NRM | NRS,
2015,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0095,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2014,3657,Cameco,Blind River Refinery,Blind River,,,,ON,46.1814,-83.0177,Uranium,Uranium,kg,1.5,4.0,
2014,3657,Cameco,Blind River Refinery,Blind River,,,,ON,46.1814,-83.0177,Radium-226,Radium-226,MBq,NRM | NRS,1.81,
2014,3657,Cameco,Blind River Refinery,Blind River,,,,ON,46.1814,-83.0177,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.005,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2014,1145,Cameco,Port Hope Conversion Facility,Port Hope,,,,ON,43.9437,-78.2954,Uranium,Uranium,kg,33.4,NRM | NRS,
2014,1145,Cameco,Port Hope Conversion Facility,Port Hope,,,,ON,43.9437,-78.2954,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.012,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2014,,Cameco,Cameco Fuel Manufacturing,Port Hope,,,,ON,43.9540,-78.2748,Uranium,Uranium,kg,0.41,NRM | NRS,
2014,,Cameco,Cameco Fuel Manufacturing,Port Hope,,,,ON,43.9540,-78.2748,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.018,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2014,,BWXT Nuclear Energy Canada,BWXT - Toronto,Toronto,,,,ON,43.6680,-79.4468,Uranium,Uranium,kg,0.0109,NRM | NRS,
2014,,BWXT Nuclear Energy Canada,BWXT - Toronto,Toronto,,,,ON,43.6680,-79.4468,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0055,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2014,,BWXT Nuclear Energy Canada,BWXT - Peterborough,Peterborough,,,,ON,44.2961,-78.3337,Uranium,Uranium,kg,0.000003,NRM | NRS,
2014,,BWXT Nuclear Energy Canada,BWXT - Peterborough,Peterborough,,,,ON,44.2961,-78.3337,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2014,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Tritium (HTO),Tritium (Eau tritiée),GBq,1.07E+04,NRM | NRS,
2014,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Elemental Tritium (HT),Tritium élémentaire,GBq,5.48E+04,NRM | NRS,
2014,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0068,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2014,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Cobalt-60,Cobalt-60,GBq,5.00E-03,NRM | NRS,
2014,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Iodine-125,Iode-125,GBq,1.40E-01,NRM | NRS,
2014,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Iodine-131,Iode-131,GBq,4.60E-01,NRM | NRS,
2014,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-133,Xénon-133,GBq,1.50E+04,NRM | NRS,
2014,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-135,Xénon-135,GBq,1.31E+04,NRM | NRS,
2014,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-135m,Xénon-135m,GBq,1.82E+04,NRM | NRS,
2014,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0214,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2013,3657,Cameco,Blind River Refinery,Blind River,,,,ON,46.1814,-83.0177,Uranium,Uranium,kg,4.1,3.6,
2013,3657,Cameco,Blind River Refinery,Blind River,,,,ON,46.1814,-83.0177,Radium-226,Radium-226,MBq,NRM | NRS,1.93,
2013,3657,Cameco,Blind River Refinery,Blind River,,,,ON,46.1814,-83.0177,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.012,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2013,1145,Cameco,Port Hope Conversion Facility,Port Hope,,,,ON,43.9437,-78.2954,Uranium,Uranium,kg,68.4,NRM | NRS,
2013,1145,Cameco,Port Hope Conversion Facility,Port Hope,,,,ON,43.9437,-78.2954,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.021,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2013,,Cameco,Cameco Fuel Manufacturing,Port Hope,,,,ON,43.9540,-78.2748,Uranium,Uranium,kg,0.51,NRM | NRS,
2013,,Cameco,Cameco Fuel Manufacturing,Port Hope,,,,ON,43.9540,-78.2748,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.013,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2013,,BWXT Nuclear Energy Canada,BWXT - Toronto,Toronto,,,,ON,43.6680,-79.4468,Uranium,Uranium,kg,0.0104,NRM | NRS,
2013,,BWXT Nuclear Energy Canada,BWXT - Toronto,Toronto,,,,ON,43.6680,-79.4468,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0006,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2013,,BWXT Nuclear Energy Canada,BWXT - Peterborough,Peterborough,,,,ON,44.2961,-78.3337,Uranium,Uranium,kg,0.000013,NRM | NRS,
2013,,BWXT Nuclear Energy Canada,BWXT - Peterborough,Peterborough,,,,ON,44.2961,-78.3337,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2013,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Tritium (HTO),Tritium (Eau tritiée),GBq,1.78E+04,NRM | NRS,
2013,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Elemental Tritium (HT),Tritium élémentaire,GBq,6.11E+04,NRM | NRS,
2013,,SRB Technologies (Canada) Inc.,SRBT,Pembroke,,,,ON,45.8054,-77.1180,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0068,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
2013,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Cobalt-60,Cobalt-60,GBq,5.00E-03,NRM | NRS,
2013,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Iodine-125,Iode-125,GBq,2.30E-01,NRM | NRS,
2013,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Iodine-131,Iode-131,GBq,3.90E-01,NRM | NRS,
2013,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-133,Xénon-133,GBq,3.07E+04,NRM | NRS,
2013,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-135,Xénon-135,GBq,2.82E+04,NRM | NRS,
2013,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Xenon-135m,Xénon-135m,GBq,4.34E+04,NRM | NRS,
2013,2247,Nordion (Canada) Inc.,Nordion - Ottawa,Ottawa,,,,ON,45.3408,-75.9179,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0195,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
