_id,Year | Annee,NPRI ID | ID INRP,Company Name | Raison Sociale,Facility Name | Nom de l'installation,City | Ville,CSD | SDR,CA or CMA | AR ou RMR,Economic Region | Region economique,Province | Province,Latitude | Latitude,Longitude | Longitude,Substance Name (English) | Nom de substance (Anglais),Substance Name (French) | Nom de substance (Francais),Units | Unites,Stack Emissions | Emissions de cheminees,Direct Discharge | Evacuations directes,Footnotes | Notes de bas de page
229,2015,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.001,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
230,2015,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Tritium (HTO),Tritium (Eau tritiée),Bq,1.40E+13,1.40E+14,""
231,2015,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Carbon-14,Carbone-14,Bq,7.10E+10,1.00E+10,""
232,2015,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Total noble gases,Total des gaz nobles,Bq-MeV,5.90E+12,NRM | NRS,""
233,2015,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Iodine-131,Iode-131,Bq,5.00E+05,NRM | NRS,""
234,2015,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,8.10E+06,5.50E+07,""
235,2015,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Particulate gross alpha,Particules alpha brutes,Bq,NRM | NRS,6.70E+06,""
236,2015,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0006,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
237,2015,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Tritium (HTO),Tritium (Eau tritiée),Bq,7.05E+14,2.20E+14,""
238,2015,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Carbon-14,Carbone-14,Bq,3.15E+12,2.45E+09,""
239,2015,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Total noble gases,Total des gaz nobles,Bq-MeV,5.62E+13,NRM | NRS,""
240,2015,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Iodine-131,Iode-131,Bq,5.15E+07,NRM | NRS,""
241,2015,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,1.06E+07,9.17E+08,""
242,2015,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate gross alpha,Particules alpha brutes,Bq,1.23E+06,1.31E+06,""
243,2015,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Tritium (HTO),Tritium (Eau tritiée),Bq,3.74E+14,6.72E+14,""
244,2015,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Carbon-14,Carbone-14,Bq,1.16E+12,9.07E+09,""
245,2015,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Total noble gases,Total des gaz nobles,Bq-MeV,5.25E+13,NRM | NRS,""
246,2015,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Iodine-131,Iode-131,Bq,4.01E+07,NRM | NRS,""
247,2015,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,1.63E+07,1.53E+09,""
248,2015,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate gross alpha,Particules alpha brutes,Bq,2.34E+06,1.40E+06,""
249,2015,7041,Bruce Power LP,Bruce Power Site ,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0029,NRM | NRS,Includes the entire Bruce site. Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | Comprend tout le site de Bruce. La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
250,2015,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Elemental Tritium (HT),Tritium élémentaire,Bq,1.70E+13,NRM | NRS,""
251,2015,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Tritium (HTO),Tritium (Eau tritiée),Bq,2.50E+14,2.40E+14,""
252,2015,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Carbon-14,Carbone-14,Bq,1.30E+12,7.30E+09,""
253,2015,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Total noble gases,Total des gaz nobles,Bq-MeV,2.20E+13,NRM | NRS,""
254,2015,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Iodine-131,Iode-131,Bq,1.40E+08,NRM | NRS,""
255,2015,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,3.50E+07,4.90E+10,""
256,2015,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Particulate gross alpha,Particules alpha brutes,Bq,6.40E+06,2.30E+06,""
257,2015,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-81.5916,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0005,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
258,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Tritium (HTO),Tritium (Eau tritiée),Bq,2.40E+14,9.90E+13,""
259,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Carbon-14,Carbone-14,Bq,1.00E+12,NRM | NRS,""
260,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Total noble gases,Total des gaz nobles,Bq-MeV,9.30E+13,NRM | NRS,""
261,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Iodine-131,Iode-131,Bq,1.40E+07,NRM | NRS,""
262,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,5.30E+06,4.90E+09,""
263,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate gross alpha,Particules alpha brutes,Bq,4.50E+05,NRM | NRS,""
264,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Tritium (HTO),Tritium (Eau tritiée),Bq,3.00E+14,2.70E+14,""
265,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Carbon-14,Carbone-14,Bq,1.00E+12,2.80E+09,""
266,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Total noble gases,Total des gaz nobles,Bq-MeV,1.60E+13,NRM | NRS,""
267,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Iodine-131,Iode-131,Bq,4.60E+06,NRM | NRS,""
268,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,1.50E+07,1.70E+10,""
269,2015,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate gross alpha,Particules alpha brutes,Bq,6.10E+05,5.40E+06,""
270,2015,3163,Ontario Power Generation Inc.,Pickering Nuclear - A & B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0012,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
271,2014,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Tritium (HTO),Tritium (Eau tritiée),Bq,1.19E+14,3.56E+14,""
272,2014,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Carbon-14,Carbone-14,Bq,4.83E+11,5.28E+10,""
273,2014,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Total noble gases,Total des gaz nobles,Bq-MeV,3.15E+09,NRM | NRS,""
274,2014,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Iodine-131,Iode-131,Bq,LD,NRM | NRS,<LD = 0
275,2014,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,2.92E+05,2.86E+08,""
276,2014,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.004,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
277,2014,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Tritium (HTO),Tritium (Eau tritiée),Bq,6.60E+13,3.20E+14,""
278,2014,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Carbon-14,Carbone-14,Bq,8.40E+10,6.60E+09,""
279,2014,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Total noble gases,Total des gaz nobles,Bq-MeV,3.80E+12,NRM | NRS,""
280,2014,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Iodine-131,Iode-131,Bq,NRM | NRS,NRM | NRS,""
281,2014,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,NRM | NRS,1.50E+08,""
282,2014,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Particulate gross alpha,Particules alpha brutes,Bq,NRM | NRS,8.60E+06,""
283,2014,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0003,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
284,2014,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Tritium (HTO),Tritium (Eau tritiée),Bq,7.51E+14,1.94E+14,""
285,2014,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Carbon-14,Carbone-14,Bq,1.64E+12,1.13E+09,""
286,2014,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Total noble gases,Total des gaz nobles,Bq-MeV,5.30E+13,NRM | NRS,""
287,2014,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Iodine-131,Iode-131,Bq,3.94E+08,NRM | NRS,""
288,2014,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,3.13E+06,1.02E+09,""
289,2014,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate gross alpha,Particules alpha brutes,Bq,8.02E+05,1.77E+06,""
290,2014,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Tritium (HTO),Tritium (Eau tritiée),Bq,4.13E+14,6.42E+14,""
291,2014,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Carbon-14,Carbone-14,Bq,1.26E+12,8.06E+09,""
292,2014,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Total noble gases,Total des gaz nobles,Bq-MeV,5.25E+13,NRM | NRS,""
293,2014,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Iodine-131,Iode-131,Bq,4.02E+07,NRM | NRS,""
294,2014,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,1.53E+07,1.99E+09,""
295,2014,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate gross alpha,Particules alpha brutes,Bq,2.26E+06,1.49E+06,""
296,2014,7041,Bruce Power LP,Bruce Power Site ,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.002,NRM | NRS,Includes the entire Bruce site. Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | Comprend tout le site de Bruce. La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
297,2014,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Elemental Tritium (HT),Tritium élémentaire,Bq,5.20E+13,NRM | NRS,""
298,2014,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Tritium (HTO),Tritium (Eau tritiée),Bq,2.70E+14,1.70E+14,""
299,2014,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Carbon-14,Carbone-14,Bq,1.30E+12,5.50E+09,""
300,2014,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Total noble gases,Total des gaz nobles,Bq-MeV,4.60E+13,NRM | NRS,""
301,2014,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Iodine-131,Iode-131,Bq,1.60E+08,NRM | NRS,""
302,2014,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,3.10E+07,3.00E+10,""
303,2014,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Particulate gross alpha,Particules alpha brutes,Bq,6.40E+06,1.80E+06,""
304,2014,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-81.5916,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0006,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
305,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Tritium (HTO),Tritium (Eau tritiée),Bq,2.50E+14,1.00E+14,""
306,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Carbon-14,Carbone-14,Bq,9.10E+11,NRM | NRS,""
307,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Total noble gases,Total des gaz nobles,Bq-MeV,1.10E+14,NRM | NRS,""
308,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Iodine-131,Iode-131,Bq,1.00E+07,NRM | NRS,""
309,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,4.10E+06,9.00E+09,""
310,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate gross alpha,Particules alpha brutes,Bq,3.40E+05,NRM | NRS,""
311,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Tritium (HTO),Tritium (Eau tritiée),Bq,2.80E+14,2.40E+14,""
312,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Carbon-14,Carbone-14,Bq,9.10E+11,1.50E+09,""
313,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Total noble gases,Total des gaz nobles,Bq-MeV,1.10E+13,NRM | NRS,""
314,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Iodine-131,Iode-131,Bq,5.20E+06,NRM | NRS,""
315,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,3.80E+06,2.30E+10,""
316,2014,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate gross alpha,Particules alpha brutes,Bq,5.20E+05,3.20E+06,""
317,2014,3163,Ontario Power Generation Inc.,Pickering Nuclear - A & B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0012,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
318,2013,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Tritium (HTO),Tritium (Eau tritiée),Bq,1.14E+14,2.14E+14,""
319,2013,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Carbon-14,Carbone-14,Bq,7.49E+11,1.15E+10,""
320,2013,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Total noble gases,Total des gaz nobles,Bq-MeV,6.96E+08,NRM | NRS,""
321,2013,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Iodine-131,Iode-131,Bq,LD,NRM | NRS,<LD = 0
322,2013,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,8.65E+05,1.84E+09,""
323,2013,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.005,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
324,2013,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Tritium (HTO),Tritium (Eau tritiée),Bq,9.10E+13,2.90E+14,""
325,2013,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Carbon-14,Carbone-14,Bq,8.00E+10,4.30E+09,""
326,2013,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Total noble gases,Total des gaz nobles,Bq-MeV,4.60E+12,NRM | NRS,""
327,2013,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Iodine-131,Iode-131,Bq,NRM | NRS,NRM | NRS,""
328,2013,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,NRM | NRS,1.50E+08,""
329,2013,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Particulate gross alpha,Particules alpha brutes,Bq,NRM | NRS,8.60E+06,""
330,2013,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0004,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
331,2013,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Tritium (HTO),Tritium (Eau tritiée),Bq,5.04E+14,1.96E+14,""
332,2013,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Carbon-14,Carbone-14,Bq,2.53E+12,9.95E+08,""
333,2013,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Total noble gases,Total des gaz nobles,Bq-MeV,6.66E+13,NRM | NRS,""
334,2013,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Iodine-131,Iode-131,Bq,4.94E+07,NRM | NRS,""
335,2013,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,4.84E+06,9.08E+08,""
336,2013,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate gross alpha,Particules alpha brutes,Bq,6.67E+05,2.12E+06,""
337,2013,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Tritium (HTO),Tritium (Eau tritiée),Bq,2.63E+14,4.19E+14,""
338,2013,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Carbon-14,Carbone-14,Bq,1.10E+12,4.90E+09,""
339,2013,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Total noble gases,Total des gaz nobles,Bq-MeV,5.25E+13,NRM | NRS,""
340,2013,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Iodine-131,Iode-131,Bq,4.04E+07,NRM | NRS,""
341,2013,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,1.86E+07,3.95E+09,""
342,2013,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate gross alpha,Particules alpha brutes,Bq,2.51E+06,8.91E+06,""
343,2013,7041,Bruce Power LP,Bruce Power Site ,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0013,NRM | NRS,Includes the entire Bruce site. Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | Comprend tout le site de Bruce. La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
